Meta data,
  aggregation method, average
  max retention, 86400
  xFilesFactor, 0.5

Archive 0 info,
  offset, 28
  seconds per point, 1
  points, 86400
  retention, 86400
  size, 1036800

Archive 0 data,
196, 1513593783,          0
197, 1513593784,          0
198, 1513593785,          0
199, 1513593786,          0
200, 1513593787,          0
201, 1513593788,          0
202, 0,          0
203, 1513593790,          0
204, 1513593791,          0
205, 1513593792,          0
206, 1513593793,          0
207, 1513593794,          0
208, 1513593795,          0
209, 1513593796,          0
210, 1513593797,          0
211, 1513593798,          0
212, 1513593799,          0
213, 1513593800,          0
214, 1513593801,          0
215, 1513593802,          0
216, 1513593803,          0
217, 1513593804,          0
218, 1513593805,          0
219, 1513593806,          0
220, 1513593807,          0
221, 1513593808,          0
222, 1513593809,          0
223, 1513593810,          0
224, 1513593811,          0
225, 1513593812,          0
226, 1513593813,          0
227, 1513593814,          0
228, 1513593815,          0
229, 1513593816,          0
230, 1513593817,          0
231, 1513593818,          0
232, 1513593819,          0
233, 1513593820,          0
234, 1513593821,          0
235, 1513593822,          0
236, 1513593823,          0
237, 1513593824,          0
238, 1513593825,          0
239, 1513593826,          0
240, 1513593827,          0
241, 1513593828,          0
242, 1513593829,          0
243, 1513593830,          0
244, 1513593831,          0
245, 1513593832,          0
246, 0,          0
247, 1513593834,          0
248, 1513593835,          0
249, 1513593836,          0
250, 1513593837,          0
251, 1513593838,          0
252, 1513593839,          0
253, 1513593840,          0
254, 0,          0
255, 1513593842,          0
256, 1513593843,          0
257, 1513593844,          0
258, 1513593845,          0
259, 1513593846,          0
260, 1513593847,          0
261, 1513593848,          0
262, 1513593849,          0
263, 1513593850,          0
264, 1513593851,          0
265, 1513593852,          0
266, 1513593853,          0
267, 1513593854,          0
268, 1513593855,          0
269, 1513593856,          0
270, 1513593857,          0
271, 1513593858,          0
272, 1513593859,          0
273, 1513593860,          0
274, 1513593861,          0
275, 1513593862,          0
276, 1513593863,          0
277, 1513593864,          0
278, 1513593865,          0
279, 1513593866,          0
280, 1513593867,          0
281, 1513593868,          0
282, 1513593869,          0
283, 1513593870,          0
284, 1513593871,          0
285, 1513593872,          0
286, 1513593873,          0
287, 1513593874,          0
288, 1513593875,          0
289, 1513593876,          0
290, 1513593877,          0
291, 1513593878,          0
292, 1513593879,          0
293, 1513593880,          0
294, 1513593881,          0
295, 1513593882,          0
296, 1513593883,          0
297, 1513593884,          0
298, 1513593885,          0
299, 1513593886,          0
300, 1513593887,          0
301, 1513593888,          0
302, 1513593889,          0
303, 1513593890,          0
304, 1513593891,          0
305, 1513593892,          0
306, 1513593893,          0
307, 1513593894,          0
308, 1513593895,          0
309, 1513593896,          0
310, 1513593897,          0
311, 1513593898,          0
312, 1513593899,          0
313, 1513593900,          0
314, 1513593901,          0
315, 1513593902,          0
316, 1513593903,          0
317, 1513593904,          0
318, 1513593905,          0
319, 1513593906,          0
320, 1513593907,          0
321, 1513593908,          0
322, 1513593909,          0
323, 1513593910,          0
324, 1513593911,          0
325, 1513593912,          0
326, 1513593913,          0
327, 1513593914,          0
328, 1513593915,          0
329, 1513593916,          0
330, 1513593917,          0
331, 1513593918,          0
332, 1513593919,          0
333, 1513593920,          0
334, 1513593921,          0
335, 1513593922,          0
336, 1513593923,          0
337, 1513593924,          0
338, 1513593925,          0
339, 1513593926,          0
340, 1513593927,          0
341, 1513593928,          0
342, 1513593929,          0
343, 1513593930,          0
344, 1513593931,          0
345, 1513593932,          0
346, 1513593933,          0
347, 1513593934,          0
348, 1513593935,          0
349, 1513593936,          0
350, 1513593937,          0
351, 1513593938,          0
352, 1513593939,          0
353, 1513593940,          0
354, 1513593941,          0
355, 1513593942,          0
356, 1513593943,          0
357, 1513593944,          0
358, 1513593945,          0
359, 1513593946,          0
360, 1513593947,          0
361, 1513593948,          0
362, 1513593949,          0
363, 1513593950,          0
364, 1513593951,          0
365, 1513593952,          0
366, 1513593953,          0
367, 1513593954,          0
368, 1513593955,          0
369, 1513593956,          0
370, 1513593957,          0
371, 1513593958,          0
372, 1513593959,          0
373, 1513593960,          0
374, 1513593961,          0
375, 1513593962,          0
376, 1513593963,          0
377, 1513593964,          0
378, 1513593965,          0
379, 1513593966,          0
380, 1513593967,          0
381, 1513593968,          0
382, 1513593969,          0
383, 1513593970,          0
384, 1513593971,          0
385, 1513593972,          0
386, 1513593973,          0
387, 1513593974,          0
388, 1513593975,          0
389, 1513593976,          0
390, 1513593977,          0
391, 1513593978,          0
392, 1513593979,          0
393, 1513593980,          0
394, 1513593981,          0
395, 1513593982,          0
396, 1513593983,          0
397, 1513593984,          0
398, 1513593985,          0
399, 1513593986,          0
400, 1513593987,          0
401, 1513593988,          0
402, 1513593989,          0
403, 1513593990,          0
404, 1513593991,          0
405, 1513593992,          0
406, 1513593993,          0
407, 1513593994,          0
408, 1513593995,          0
409, 1513593996,          0
410, 1513593997,          0
411, 1513593998,          0
412, 1513593999,          0
413, 1513594000,          0
414, 1513594001,          0
415, 1513594002,          0
416, 1513594003,          0
417, 1513594004,          0
418, 1513594005,          0
419, 1513594006,          0
420, 1513594007,          0
421, 1513594008,          0
422, 1513594009,          0
423, 1513594010,          0
424, 1513594011,          0
425, 1513594012,          0
426, 1513594013,          0
427, 1513594014,          0
428, 1513594015,          0
429, 1513594016,          0
430, 1513594017,          0
431, 1513594018,          0
432, 1513594019,          0
433, 1513594020,          0
434, 1513594021,          0
435, 1513594022,          0
436, 1513594023,          0
437, 1513594024,          0
438, 1513594025,          0
439, 1513594026,          0
440, 1513594027,          0
441, 1513594028,          0
442, 1513594029,          0
443, 1513594030,          0
444, 1513594031,          0
445, 1513594032,          0
446, 1513594033,          0
447, 1513594034,          0
448, 1513594035,          0
449, 1513594036,          0
450, 1513594037,          0
451, 1513594038,          0
452, 1513594039,          0
453, 1513594040,          0
454, 1513594041,          0
455, 1513594042,          0
456, 1513594043,          0
457, 1513594044,          0
458, 1513594045,          0
459, 1513594046,          0
460, 1513594047,          0
461, 1513594048,          0
462, 1513594049,          0
463, 1513594050,          0
464, 1513594051,          0
465, 1513594052,          0
466, 1513594053,          0
467, 1513594054,          0
468, 1513594055,          0
469, 1513594056,          0
470, 1513594057,          0
471, 1513594058,          0
472, 1513594059,          0
473, 1513594060,          0
474, 1513594061,          0
475, 1513594062,          0
476, 1513594063,          0
477, 1513594064,          0
478, 1513594065,          0
479, 1513594066,          0
480, 1513594067,          0
481, 1513594068,          0
482, 1513594069,          0
483, 1513594070,          0
484, 1513594071,          0
485, 1513594072,          0
486, 1513594073,          0
487, 1513594074,          0
488, 1513594075,          0
489, 1513594076,          0
490, 1513594077,          0
491, 1513594078,          0
492, 1513594079,          0
493, 1513594080,          0
494, 1513594081,          0
495, 1513594082,          0
496, 1513594083,          0
497, 1513594084,          0
498, 1513594085,          0
499, 1513594086,          0
500, 1513594087,          0
501, 1513594088,          0
502, 1513594089,          0
503, 1513594090,          0
504, 1513594091,          0
505, 1513594092,          0
506, 1513594093,          0
507, 1513594094,          0
508, 1513594095,          0
509, 1513594096,          0
510, 1513594097,          0
511, 1513594098,          0
512, 1513594099,          0
513, 1513594100,          0
514, 1513594101,          0
515, 1513594102,          0
516, 1513594103,          0
517, 1513594104,          0
518, 1513594105,          0
519, 1513594106,          0
520, 1513594107,          0
521, 1513594108,          0
522, 1513594109,          0
523, 1513594110,          0
524, 1513594111,          0
525, 1513594112,          0
526, 1513594113,          0
527, 1513594114,          0
528, 1513594115,          0
529, 1513594116,          0
530, 1513594117,          0
531, 1513594118,          0
532, 1513594119,          0
533, 1513594120,          0
534, 1513594121,          0
535, 1513594122,          0
536, 1513594123,          0
537, 1513594124,          0
538, 1513594125,          0
539, 1513594126,          0
540, 1513594127,          0
541, 1513594128,          0
542, 1513594129,          0
543, 1513594130,          0
544, 1513594131,          0
545, 1513594132,          0
546, 1513594133,          0
547, 1513594134,          0
548, 1513594135,          0
549, 1513594136,          0
550, 1513594137,          0
551, 1513594138,          0
552, 1513594139,          0
553, 1513594140,          0
554, 1513594141,          0
555, 1513594142,          0
556, 1513594143,          0
557, 1513594144,          0
558, 1513594145,          0
559, 1513594146,          0
560, 1513594147,          0
561, 1513594148,          0
562, 1513594149,          0
563, 1513594150,          0
564, 1513594151,          0
565, 1513594152,          0
566, 1513594153,          0
567, 1513594154,          0
568, 1513594155,          0
569, 1513594156,          0
570, 1513594157,          0
571, 1513594158,          0
572, 1513594159,          0
573, 1513594160,          0
574, 1513594161,          0
575, 1513594162,          0
576, 1513594163,          0
577, 1513594164,          0
578, 1513594165,          0
579, 1513594166,          0
580, 1513594167,          0
581, 1513594168,          0
582, 1513594169,          0
583, 1513594170,          0
584, 1513594171,          0
585, 1513594172,          0
586, 1513594173,          0
587, 1513594174,          0
588, 1513594175,          0
589, 1513594176,          0
590, 1513594177,          0
591, 1513594178,          0
592, 1513594179,          0
593, 1513594180,          0
594, 1513594181,          0
595, 1513594182,          0
596, 1513594183,          0
597, 1513594184,          0
598, 1513594185,          0
599, 1513594186,          0
600, 1513594187,          0
601, 1513594188,          0
602, 1513594189,          0
603, 1513594190,          0
604, 1513594191,          0
605, 1513594192,          0
606, 1513594193,          0
607, 1513594194,          0
608, 1513594195,          0
609, 1513594196,          0
610, 1513594197,          0
611, 1513594198,          0
612, 1513594199,          0
613, 1513594200,          0
614, 1513594201,          0
615, 1513594202,          0
616, 1513594203,          0
617, 1513594204,          0
618, 1513594205,          0
619, 1513594206,          0
620, 1513594207,          0
621, 1513594208,          0
622, 1513594209,          0
623, 1513594210,          0
624, 1513594211,          0
625, 1513594212,          0
626, 1513594213,          0
627, 1513594214,          0
628, 1513594215,          0
629, 1513594216,          0
630, 1513594217,          0
631, 1513594218,          0
632, 1513594219,          0
633, 1513594220,          0
634, 1513594221,          0
635, 1513594222,          0
636, 1513594223,          0
637, 1513594224,          0
638, 1513594225,          0
639, 1513594226,          0
640, 1513594227,          0
641, 1513594228,          0
642, 1513594229,          0
643, 1513594230,          0
644, 1513594231,          0
645, 1513594232,          0
646, 1513594233,          0
647, 1513594234,          0
648, 1513594235,          0
649, 1513594236,          0
650, 1513594237,          0
651, 1513594238,          0
652, 1513594239,          0
653, 1513594240,          0
654, 1513594241,          0
655, 1513594242,          0
656, 1513594243,          0
657, 1513594244,          0
658, 1513594245,          0
659, 1513594246,          0
660, 1513594247,          0
661, 1513594248,          0
662, 1513594249,          0
663, 1513594250,          0
664, 1513594251,          0
665, 1513594252,          0
666, 1513594253,          0
667, 1513594254,          0
668, 1513594255,          0
669, 1513594256,          0
670, 1513594257,          0
671, 1513594258,          0
672, 1513594259,          0
673, 1513594260,          0
674, 1513594261,          0
675, 1513594262,          0
676, 1513594263,          0
677, 1513594264,          0
678, 1513594265,          0
679, 1513594266,          0
680, 1513594267,          0
681, 1513594268,          0
682, 1513594269,          0
683, 1513594270,          0
684, 1513594271,          0
685, 1513594272,          0
686, 1513594273,          0
687, 1513594274,          0
688, 1513594275,          0
689, 1513594276,          0
690, 1513594277,          0
691, 1513594278,          0
692, 1513594279,          0
693, 1513594280,          0
694, 1513594281,          0
695, 1513594282,          0
696, 1513594283,          0
697, 1513594284,          0
698, 1513594285,          0
699, 1513594286,          0
700, 1513594287,          0
701, 1513594288,          0
702, 1513594289,          0
703, 1513594290,          0
704, 1513594291,          0
705, 1513594292,          0
706, 1513594293,          0
707, 1513594294,          0
708, 1513594295,          0
709, 1513594296,          0
710, 1513594297,          0
711, 1513594298,          0
712, 1513594299,          0
713, 1513594300,          0
714, 1513594301,          0
715, 1513594302,          0
716, 1513594303,          0
717, 1513594304,          0
718, 1513594305,          0
719, 1513594306,          0
720, 1513594307,          0
721, 1513594308,          0
722, 1513594309,          0
723, 1513594310,          0
724, 1513594311,          0
725, 1513594312,          0
726, 1513594313,          0
727, 1513594314,          0
728, 1513594315,          0
729, 1513594316,          0
730, 1513594317,          0
731, 1513594318,          0
732, 1513594319,          0
733, 1513594320,          0
734, 1513594321,          0
735, 1513594322,          0
736, 1513594323,          0
737, 1513594324,          0
738, 1513594325,          0
739, 1513594326,          0
740, 1513594327,          0
741, 1513594328,          0
742, 1513594329,          0
743, 1513594330,          0
744, 1513594331,          0
745, 1513594332,          0
746, 1513594333,          0
747, 1513594334,          0
748, 1513594335,          0
749, 1513594336,          0
750, 1513594337,          0
751, 1513594338,          0
752, 1513594339,          0
753, 1513594340,          0
754, 1513594341,          0
755, 1513594342,          0
756, 1513594343,          0
757, 1513594344,          0
758, 1513594345,          0
759, 1513594346,          0
760, 1513594347,          0
761, 1513594348,          0
762, 1513594349,          0
763, 1513594350,          0
764, 1513594351,          0
765, 1513594352,          0
766, 1513594353,          0
767, 1513594354,          0
768, 1513594355,          0
769, 1513594356,          0
770, 1513594357,          0
771, 1513594358,          0
772, 1513594359,          0
773, 1513594360,          0
774, 1513594361,          0
775, 1513594362,          0
776, 1513594363,          0
777, 1513594364,          0
778, 1513594365,          0
779, 1513594366,          0
780, 1513594367,          0
781, 1513594368,          0
782, 1513594369,          0
783, 1513594370,          0
784, 1513594371,          0
785, 1513594372,          0
786, 1513594373,          0
787, 1513594374,          0
788, 1513594375,          0
789, 1513594376,          0
790, 1513594377,          0
791, 1513594378,          0
792, 1513594379,          0
793, 1513594380,          0
794, 1513594381,          0
795, 1513594382,          0
796, 1513594383,          0
797, 1513594384,          0
798, 1513594385,          0
799, 1513594386,          0
800, 1513594387,          0
801, 1513594388,          0
802, 1513594389,          0
803, 1513594390,          0
804, 1513594391,          0
805, 1513594392,          0
806, 1513594393,          0
807, 1513594394,          0
808, 1513594395,          0
809, 1513594396,          0
810, 1513594397,          0
811, 1513594398,          0
812, 1513594399,          0
813, 1513594400,          0
814, 1513594401,          0
815, 1513594402,          0
816, 1513594403,          0
817, 1513594404,          0
818, 1513594405,          0
819, 1513594406,          0
820, 1513594407,          0
821, 1513594408,          0
822, 1513594409,          0
823, 1513594410,          0
824, 1513594411,          0
825, 1513594412,          0
826, 1513594413,          0
827, 1513594414,          0
828, 1513594415,          0
829, 1513594416,          0
830, 1513594417,          0
831, 1513594418,          0
832, 1513594419,          0
833, 1513594420,          0
834, 1513594421,          0
835, 1513594422,          0
836, 1513594423,          0
837, 1513594424,          0
838, 1513594425,          0
839, 1513594426,          0
840, 1513594427,          0
841, 1513594428,          0
842, 1513594429,          0
843, 1513594430,          0
844, 1513594431,          0
845, 1513594432,          0
846, 1513594433,          0
847, 1513594434,          0
848, 1513594435,          0
849, 1513594436,          0
850, 1513594437,          0
851, 1513594438,          0
852, 1513594439,          0
853, 1513594440,          0
854, 1513594441,          0
855, 1513594442,          0
856, 1513594443,          0
857, 1513594444,          0
858, 1513594445,          0
859, 1513594446,          0
860, 1513594447,          0
861, 1513594448,          0
862, 1513594449,          0
863, 1513594450,          0
864, 1513594451,          0
865, 1513594452,          0
866, 1513594453,          0
867, 1513594454,          0
868, 1513594455,          0
869, 1513594456,          0
870, 1513594457,          0
871, 1513594458,          0
872, 1513594459,          0
873, 1513594460,          0
874, 1513594461,          0
875, 1513594462,          0
876, 1513594463,          0
877, 1513594464,          0
878, 1513594465,          0
879, 1513594466,          0
880, 1513594467,          0
881, 1513594468,          0
882, 1513594469,          0
883, 1513594470,          0
884, 1513594471,          0
885, 1513594472,          0
886, 1513594473,          0
887, 1513594474,          0
888, 1513594475,          0
889, 1513594476,          0
890, 1513594477,          0
891, 1513594478,          0
892, 1513594479,          0
893, 1513594480,          0
894, 1513594481,          0
895, 1513594482,          0
896, 1513594483,          0
897, 1513594484,          0
898, 1513594485,          0
899, 1513594486,          0
900, 1513594487,          0
901, 1513594488,          0
902, 1513594489,          0
903, 1513594490,          0
904, 1513594491,          0
905, 1513594492,          0
906, 1513594493,          0
907, 1513594494,          0
908, 1513594495,          0
909, 1513594496,          0
910, 1513594497,          0
911, 1513594498,          0
912, 1513594499,          0
913, 1513594500,          0
914, 1513594501,          0
915, 1513594502,          0
916, 1513594503,          0
917, 1513594504,          0
918, 1513594505,          0
919, 1513594506,          0
920, 1513594507,          0
921, 1513594508,          0
922, 1513594509,          0
923, 1513594510,          0
924, 1513594511,          0
925, 1513594512,          0
926, 1513594513,          0
927, 1513594514,          0
928, 1513594515,          0
929, 1513594516,          0
930, 1513594517,          0
931, 1513594518,          0
932, 1513594519,          0
933, 1513594520,          0
934, 1513594521,          0
935, 1513594522,          0
936, 1513594523,          0
937, 1513594524,          0
938, 1513594525,          0
939, 1513594526,          0
940, 1513594527,          0
941, 1513594528,          0
942, 1513594529,          0
943, 1513594530,          0
944, 1513594531,          0
945, 1513594532,          0
946, 1513594533,          0
947, 1513594534,          0
948, 1513594535,          0
949, 1513594536,          0
950, 1513594537,          0
951, 1513594538,          0
952, 1513594539,          0
953, 1513594540,          0
954, 1513594541,          0
955, 1513594542,          0
956, 1513594543,          0
957, 1513594544,          0
958, 1513594545,          0
959, 1513594546,          0
960, 1513594547,          0
961, 1513594548,          0
962, 1513594549,          0
963, 1513594550,          0
964, 1513594551,          0
965, 1513594552,          0
966, 1513594553,          0
967, 1513594554,          0
968, 1513594555,          0
969, 1513594556,          0
970, 1513594557,          0
971, 1513594558,          0
972, 1513594559,          0
973, 1513594560,          0
974, 1513594561,          0
975, 1513594562,          0
976, 1513594563,          0
977, 1513594564,          0
978, 1513594565,          0
979, 1513594566,          0
980, 1513594567,          0
981, 1513594568,          0
982, 1513594569,          0
983, 1513594570,          0
984, 1513594571,          0
985, 1513594572,          0
986, 1513594573,          0
987, 1513594574,          0
988, 1513594575,          0
989, 1513594576,          0
990, 1513594577,          0
991, 1513594578,          0
992, 1513594579,          0
993, 1513594580,          0
994, 1513594581,          0
995, 1513594582,          0
996, 1513594583,          0
997, 1513594584,          0
998, 1513594585,          0
999, 1513594586,          0
1000, 1513594587,          0
1001, 1513594588,          0
1002, 1513594589,          0
1003, 1513594590,          0
1004, 1513594591,          0
1005, 1513594592,          0
1006, 1513594593,          0
1007, 1513594594,          0
1008, 1513594595,          0
1009, 1513594596,          0
1010, 1513594597,          0
1011, 1513594598,          0
1012, 1513594599,          0
1013, 1513594600,          0
1014, 1513594601,          0
1015, 1513594602,          0
1016, 1513594603,          0
1017, 1513594604,          0
1018, 1513594605,          0
1019, 1513594606,          0
1020, 1513594607,          0
1021, 1513594608,          0
1022, 1513594609,          0
1023, 1513594610,          0
1024, 1513594611,          0
1025, 1513594612,          0
1026, 1513594613,          0
1027, 1513594614,          0
1028, 1513594615,          0
1029, 1513594616,          0
1030, 1513594617,          0
1031, 1513594618,          0
1032, 1513594619,          0
1033, 1513594620,          0
1034, 1513594621,          0
1035, 1513594622,          0
1036, 1513594623,          0
1037, 1513594624,          0
1038, 1513594625,          0
1039, 1513594626,          0
1040, 1513594627,          0
1041, 1513594628,          0
1042, 1513594629,          0
1043, 1513594630,          0
1044, 1513594631,          0
1045, 1513594632,          0
1046, 1513594633,          0
1047, 1513594634,          0
1048, 1513594635,          0
1049, 1513594636,          0
1050, 1513594637,          0
1051, 1513594638,          0
1052, 1513594639,          0
1053, 1513594640,          0
1054, 1513594641,          0
1055, 1513594642,          0
1056, 1513594643,          0
1057, 1513594644,          0
1058, 1513594645,          0
1059, 1513594646,          0
1060, 1513594647,          0
1061, 1513594648,          0
1062, 1513594649,          0
1063, 1513594650,          0
1064, 1513594651,          0
1065, 1513594652,          0
1066, 1513594653,          0
1067, 1513594654,          0
1068, 1513594655,          0
1069, 1513594656,          0
1070, 1513594657,          0
1071, 1513594658,          0
1072, 1513594659,          0
1073, 1513594660,          0
1074, 1513594661,          0
1075, 1513594662,          0
1076, 1513594663,          0
1077, 1513594664,          0
1078, 1513594665,          0
1079, 1513594666,          0
1080, 1513594667,          0
1081, 1513594668,          0
1082, 1513594669,          0
1083, 1513594670,          0
1084, 1513594671,          0
1085, 0,          0
1086, 1513594673,          0
1087, 1513594674,          0
1088, 1513594675,          0
1089, 1513594676,          0
1090, 1513594677,          0
1091, 1513594678,          0
1092, 1513594679,          0
1093, 1513594680,          0
1094, 1513594681,          0
1095, 1513594682,          0
1096, 1513594683,          0
1097, 1513594684,          0
1098, 1513594685,          0
1099, 1513594686,          0
1100, 1513594687,          0
1101, 1513594688,          0
1102, 1513594689,          0
1103, 1513594690,          0
1104, 1513594691,          0
1105, 1513594692,          0
1106, 1513594693,          0
1107, 1513594694,          0
1108, 1513594695,          0
1109, 1513594696,          0
1110, 1513594697,          0
1111, 1513594698,          0
1112, 1513594699,          0
1113, 1513594700,          0
1114, 1513594701,          0
1115, 1513594702,          0
1116, 1513594703,          0
1117, 1513594704,          0
1118, 1513594705,          0
1119, 1513594706,          0
1120, 1513594707,          0
1121, 1513594708,          0
1122, 1513594709,          0
1123, 1513594710,          0
1124, 1513594711,          0
1125, 1513594712,          0
1126, 1513594713,          0
1127, 1513594714,          0
1128, 1513594715,          0
1129, 1513594716,          0
1130, 1513594717,          0
1131, 1513594718,          0
1132, 1513594719,          0
1133, 1513594720,          0
1134, 1513594721,          0
1135, 1513594722,          0
1136, 1513594723,          0
1137, 1513594724,          0
1138, 1513594725,          0
1139, 1513594726,          0
1140, 1513594727,          0
1141, 1513594728,          0
1142, 1513594729,          0
1143, 1513594730,          0
1144, 1513594731,          0
1145, 1513594732,          0
1146, 1513594733,          0
1147, 1513594734,          0
1148, 1513594735,          0
1149, 1513594736,          0
1150, 1513594737,          0
1151, 1513594738,          0
1152, 1513594739,          0
1153, 1513594740,          0
1154, 1513594741,          0
1155, 1513594742,          0
1156, 1513594743,          0
1157, 1513594744,          0
1158, 1513594745,          0
1159, 1513594746,          0
1160, 1513594747,          0
1161, 1513594748,          0
1162, 1513594749,          0
1163, 1513594750,          0
1164, 1513594751,          0
1165, 1513594752,          0
1166, 1513594753,          0
1167, 1513594754,          0
1168, 1513594755,          0
1169, 1513594756,          0
1170, 1513594757,          0
1171, 1513594758,          0
1172, 1513594759,          0
1173, 1513594760,          0
1174, 1513594761,          0
1175, 1513594762,          0
1176, 1513594763,          0
1177, 1513594764,          0
1178, 1513594765,          0
1179, 1513594766,          0
1180, 1513594767,          0
1181, 1513594768,          0
1182, 1513594769,          0
1183, 1513594770,          0
1184, 1513594771,          0
1185, 1513594772,          0
1186, 1513594773,          0
1187, 1513594774,          0
1188, 1513594775,          0
1189, 1513594776,          0
1190, 1513594777,          0
1191, 1513594778,          0
1192, 1513594779,          0
1193, 1513594780,          0
1194, 1513594781,          0
1195, 1513594782,          0
1196, 1513594783,          0
1197, 1513594784,          0
1198, 1513594785,          0
1199, 1513594786,          0
1200, 1513594787,          0
1201, 1513594788,          0
1202, 1513594789,          0
1203, 1513594790,          0
1204, 1513594791,          0
1205, 1513594792,          0
1206, 1513594793,          0
1207, 1513594794,          0
1208, 1513594795,          0
1209, 1513594796,          0
1210, 1513594797,          0
1211, 1513594798,          0
1212, 1513594799,          0
1213, 1513594800,          0
1214, 1513594801,          0
1215, 1513594802,          0
1216, 1513594803,          0
1217, 1513594804,          0
1218, 1513594805,          0
1219, 1513594806,          0
1220, 1513594807,          0
1221, 1513594808,          0
1222, 1513594809,          0
1223, 1513594810,          0
1224, 1513594811,          0
1225, 1513594812,          0
1226, 1513594813,          0
1227, 1513594814,          0
1228, 1513594815,          0
1229, 1513594816,          0
1230, 1513594817,          0
1231, 1513594818,          0
1232, 1513594819,          0
1233, 1513594820,          0
1234, 1513594821,          0
